fixture_id,width,height,phase,operation,recipe_index,measured_count,min_ms,p50_ms,p95_ms,p99_ms,max_ms,p95_target_ms,p95_target_met
private-Canon-PowerShot-G15-JPG,4000,3000,kernel,exposure,0,100,9.133208999999999,9.294749999999999,9.420291,9.488541,9.497458,100,True
private-Canon-PowerShot-G15-JPG,4000,3000,warm_service,exposure,0,100,135.899083,140.944041,148.310125,153.520625,156.929125,250,True
private-Canon-PowerShot-G15-JPG,4000,3000,kernel,white_balance,0,100,2.605417,2.687875,2.767709,2.790375,2.8265000000000002,100,True
private-Canon-PowerShot-G15-JPG,4000,3000,warm_service,white_balance,0,100,128.64379100000002,134.13066700000002,138.852167,151.841583,323.275417,250,True
private-Canon-PowerShot-G15-JPG,4000,3000,kernel,contrast,0,100,12.398208,12.574,12.804416000000002,13.331249999999999,13.805708,100,True
private-Canon-PowerShot-G15-JPG,4000,3000,warm_service,contrast,0,100,140.12050000000002,144.130708,149.11170800000002,159.495208,166.13820800000002,250,True
private-Canon-PowerShot-G15-JPG,4000,3000,kernel,highlights,0,100,9.167584,9.384416,9.561541,9.623458999999999,9.822083000000001,100,True
private-Canon-PowerShot-G15-JPG,4000,3000,warm_service,highlights,0,100,135.81437499999998,140.360083,144.241625,152.1845,153.446166,250,True
private-Canon-PowerShot-G15-JPG,4000,3000,kernel,shadows,0,100,9.183083,9.365625000000001,9.509875,9.534666000000001,9.557,100,True
private-Canon-PowerShot-G15-JPG,4000,3000,warm_service,shadows,0,100,136.19899999999998,141.117625,145.81287500000002,159.82316699999998,312.347625,250,True
private-Canon-PowerShot-G15-JPG,4000,3000,kernel,saturation,0,100,9.103209,9.299750000000001,9.461167,9.57825,9.592875000000001,100,True
private-Canon-PowerShot-G15-JPG,4000,3000,warm_service,saturation,0,100,136.154125,140.706416,145.117958,150.888042,154.066584,250,True
private-Canon-PowerShot-G15-JPG,4000,3000,kernel,vibrance,0,100,9.08625,9.298125,9.476333,9.61725,9.636208,100,True
private-Canon-PowerShot-G15-JPG,4000,3000,warm_service,vibrance,0,100,136.253708,141.044333,146.15720900000002,152.664333,335.573375,250,True
private-Canon-PowerShot-G15-JPG,4000,3000,kernel,sharpening,0,100,19.165000000000003,19.525959,19.895458,20.014,20.054166,100,True
private-Canon-PowerShot-G15-JPG,4000,3000,warm_service,sharpening,0,100,148.134041,153.6365,161.14795900000001,164.681584,176.966458,250,True
private-Canon-PowerShot-G15-JPG,4000,3000,kernel,luminance_noise,0,100,23.055958,23.182542,23.323792,23.437834000000002,23.4485,100,True
private-Canon-PowerShot-G15-JPG,4000,3000,warm_service,luminance_noise,0,100,147.57945899999999,153.475167,163.674125,188.669208,388.30262500000003,250,True
private-Canon-PowerShot-G15-JPG,4000,3000,kernel,chroma_noise,0,100,23.072084,23.255709,23.627959,23.791916999999998,23.889125,100,True
private-Canon-PowerShot-G15-JPG,4000,3000,warm_service,chroma_noise,0,100,149.772583,153.62166599999998,163.653667,173.207,180.05362499999998,250,True
private-Canon-PowerShot-G15-JPG,4000,3000,kernel,combined,0,100,60.584582999999995,61.192667,62.258666999999996,63.07183299999999,63.187583000000004,100,True
private-Canon-PowerShot-G15-JPG,4000,3000,warm_service,combined,0,100,188.8945,192.53075,202.049542,253.165083,285.928625,250,True
private-Canon-PowerShot-G15-JPG,4000,3000,full,combined,0,20,369.26266699999996,374.494541,378.710959,379.342917,379.342917,5000,True
private-Canon-EOS-5D-Mark-IV-RAW,6720,4480,first_raw,combined,0,20,2030.3536669999999,2043.568959,2064.887666,2065.20975,2065.20975,20000,True
private-X-T3-RAW,6240,4160,first_raw,combined,0,20,9365.807208,9445.057332999999,9709.832417,9711.180499999999,9711.180499999999,20000,True
private-X-T3-DNG,6240,4160,first_raw,combined,0,20,1226.8978749999999,1239.4182090000002,1249.362334,1250.5395830000002,1250.5395830000002,20000,True
private-L1D-20c-DNG,5464,3640,first_raw,combined,0,20,1804.262,1826.231333,1840.411667,1850.103,1850.103,20000,True
public-panasonic-gx7mk2,4592,3448,first_raw,combined,0,20,1108.639416,1114.8505,1123.308458,1123.985375,1123.985375,20000,True
private-Canon-EOS-5D-Mark-IV-RAW,6720,4480,export,jpeg8,0,20,8596.57825,8707.270125000001,9345.432833,9424.71225,9424.71225,25000,True
private-Canon-EOS-5D-Mark-IV-RAW,6720,4480,export,png8,0,20,3606.1037499999998,3624.076333,3647.804292,3652.439833,3652.439833,40000,True
private-Canon-EOS-5D-Mark-IV-RAW,6720,4480,export,png16,0,20,4561.9388340000005,4585.123875,4612.828125,4617.411958,4617.411958,40000,True
private-Canon-EOS-5D-Mark-IV-RAW,6720,4480,export,tiff8,0,20,7961.119833,7973.866208,8006.746708,8042.221500000001,8042.221500000001,30000,True
private-Canon-EOS-5D-Mark-IV-RAW,6720,4480,export,tiff16,0,20,9867.115249999999,10179.410875,11349.448417,11885.347582999999,11885.347582999999,30000,True
private-Canon-EOS-5D-Mark-IV-RAW,6720,4480,export,tiff32,0,20,14655.587125,14931.499625,17006.489792,17772.677459000002,17772.677459000002,30000,True
private-X-T3-DNG,6240,4160,export,jpeg8,0,20,4918.381834,4992.28675,5157.759875,5179.180875,5179.180875,25000,True
private-X-T3-DNG,6240,4160,export,png8,0,20,2631.1091659999997,2660.256042,2684.145792,2698.03025,2698.03025,40000,True
private-X-T3-DNG,6240,4160,export,png16,0,20,3473.916125,3527.608875,3569.2682910000003,3572.14775,3572.14775,40000,True
private-X-T3-DNG,6240,4160,export,tiff8,0,20,5830.226416,5861.534457999999,7489.469209,7621.938792,7621.938792,30000,True
private-X-T3-DNG,6240,4160,export,tiff16,0,20,8453.037957999999,10099.403583000001,19705.525042,24761.9045,24761.9045,30000,True
private-X-T3-DNG,6240,4160,export,tiff32,0,20,12053.043208000001,12568.678084,20974.399833,29237.429084,29237.429084,30000,True
private-Canon-PowerShot-G15-JPG,4000,3000,export,jpeg8,0,20,3971.182917,5115.857417,8796.991291999999,11028.399458000002,11028.399458000002,25000,True
private-Canon-PowerShot-G15-JPG,4000,3000,export,png8,0,20,939.429709,962.5052499999999,1067.075458,1345.737834,1345.737834,40000,True
private-Canon-PowerShot-G15-JPG,4000,3000,export,png16,0,20,1320.2049169999998,1393.19675,4517.4267500000005,7269.906333,7269.906333,40000,True
private-Canon-PowerShot-G15-JPG,4000,3000,export,tiff8,0,20,2089.4306669999996,2202.4402919999998,3338.0829169999997,4040.055917,4040.055917,30000,True
private-Canon-PowerShot-G15-JPG,4000,3000,export,tiff16,0,20,3479.661541,3777.630959,5338.845499999999,6061.0340830000005,6061.0340830000005,30000,True
private-Canon-PowerShot-G15-JPG,4000,3000,export,tiff32,0,20,4850.9525,4885.5335000000005,4954.174207999999,5009.033834,5009.033834,30000,True
private-X-T3-RAW,6240,4160,overlap_import,exposure,0,100,3.2567500000000003,3.7195,3.808792,3.8344579999999997,3.845458,100,True
private-X-T3-RAW,6240,4160,overlap_export,exposure,0,100,3.226041,3.730292,3.828167,3.876417,3.896083,100,True
